Season,Team,Position,Player,Injury Type,Cap Hit,Chip,Games Missed
2017/18,Florida,F,"MacKenzie, Derek",Undisclosed,$1.375m,$84k,5
2017/18,Florida,F,"Malgin, Denis",Knee,$0.693m,$59k,7
2017/18,Florida,F,"Malgin, Denis",Undisclosed,$0.693m,$8k,1
2017/18,Florida,F,"Malgin, Denis",Upper body,$0.693m,$8k,1
2017/18,Florida,F,"McCann, Jared",Lower body,$1.107m,$67k,5
2017/18,Florida,F,"McCann, Jared",Lower body,$1.107m,$81k,6
2017/18,Florida,F,"McGinn, Jamie",Upper body,$3.333m,$81k,4
2017/18,Florida,F,"Sceviour, Colton",Head,$0.950m,$12k,1
2017/18,Florida,F,"Sceviour, Colton",Upper body,$0.950m,$58k,5
2017/18,Florida,F,"Vatrano, Frank",Lower body,$0.925m,$90k,8
2017/18,Florida,F,"Vatrano, Frank",Undisclosed,$0.925m,$11k,1
2017/18,Florida,F,"Vrbata, Radim",Facial,$3.750m,$229k,5
2017/18,Florida,F,"Vrbata, Radim",Illness,$3.750m,$229k,5
2017/18,Florida,D,"Matheson, Mike",Upper body,$0.925m,$11k,1
2017/18,Florida,D,"McCoshen, Ian",Upper body,$1.025m,$50k,4
2017/18,Florida,D,"Petrovic, Alex",Lower body,$1.850m,$23k,1
2017/18,Florida,D,"Petrovic, Alex",Lower body,$1.850m,$45k,2
2017/18,Florida,G,"Luongo, Roberto",Hand,$4.533m,$332k,6
2017/18,Florida,G,"Luongo, Roberto",Lower body,$4.533m,"$1,437k",26
2017/18,Florida,G,"Luongo, Roberto",Upper body,$4.533m,$55k,1
2017/18,Florida,G,"Reimer, James",Groin,$3.400m,$207k,5
2017/18,Los Angeles,F,"Andreoff, Andy",Upper body,$0.678m,$41k,5
2017/18,Los Angeles,F,"Carter, Jeff",Ankle,$5.273m,"$3,537k",55
2017/18,Los Angeles,F,"Clifford, Kyle",Undisclosed,$1.600m,$59k,3
2017/18,Los Angeles,F,"Clifford, Kyle",Upper body,$1.600m,$546k,28
2017/18,Los Angeles,F,"Gaborik, Marian",Knee,$4.875m,"$1,308k",22
2017/18,Los Angeles,F,"Gaborik, Marian",Undisclosed,$4.875m,$59k,1
2017/18,Los Angeles,F,"Iafallo, Alex",Upper body,$0.925m,$45k,4
2017/18,Los Angeles,F,"Kempe, Adrian",Illness,$0.894m,$11k,1
2017/18,Los Angeles,F,"Lewis, Trevor",Concussion,$2.000m,$293k,12
2017/18,Los Angeles,F,"Lewis, Trevor",Upper body,$2.000m,$49k,2
2017/18,Los Angeles,F,"Mitchell, Torrey",Illness,$1.200m,$29k,2
2017/18,Los Angeles,F,"Shore, Nick",Lower body,$0.925m,$23k,2
2017/18,Los Angeles,F,"Shore, Nick",Undisclosed,$0.925m,$34k,3
2017/18,Los Angeles,D,"Fantenberg, Oscar",Back,$0.925m,$23k,2
2017/18,Los Angeles,D,"Folin, Christian",Upper body,$0.850m,$62k,6
2017/18,Los Angeles,D,"Forbort, Derek",Lower body,$0.650m,$16k,2
2017/18,Los Angeles,D,"Forbort, Derek",Upper body,$0.650m,$16k,2
2017/18,Los Angeles,D,"Martinez, Alec",Lower body,$4.000m,$98k,2
2017/18,Los Angeles,D,"Martinez, Alec",Lower body,$4.000m,$146k,3
2017/18,Los Angeles,D,"Muzzin, Jake",Undisclosed,$4.000m,$146k,3
2017/18,Los Angeles,D,"Muzzin, Jake",Upper body,$4.000m,$244k,5
2017/18,Minnesota,F,"Coyle, Charlie",Leg,$3.200m,$624k,16
2017/18,Minnesota,F,"Ferraro, Landon",Hip,$0.700m,$43k,5
2017/18,Minnesota,F,"Foligno, Marcus",Facial,$2.875m,$35k,1
2017/18,Minnesota,F,"Granlund, Mikael",Groin,$5.750m,$351k,5
2017/18,Minnesota,F,"Kunin, Luke",Knee,$1.425m,$278k,16
2017/18,Minnesota,F,"Niederreiter, Nino",Ankle,$5.250m,$320k,5
2017/18,Minnesota,F,"Niederreiter, Nino",Ankle,$5.250m,$384k,6
2017/18,Minnesota,F,"Niederreiter, Nino",Lower body,$5.250m,$512k,8
2017/18,Minnesota,F,"Parise, Zach",Back,$7.538m,"$3,585k",39
2017/18,Minnesota,D,"Brodin, Jonas",Hand,$4.167m,$457k,9
2017/18,Minnesota,D,"Olofsson, Gustav",Concussion,$0.725m,$44k,5
2017/18,Minnesota,D,"Seeler, Nick",Bicep,$0.925m,$34k,3
2017/18,Minnesota,D,"Spurgeon, Jared",Groin,$5.188m,$506k,8
2017/18,Minnesota,D,"Spurgeon, Jared",Hamstring,$5.188m,$759k,12
2017/18,Minnesota,D,"Spurgeon, Jared",Illness,$5.188m,$63k,1
2017/18,Minnesota,D,"Suter, Ryan",Ankle,$7.538m,$368k,4
2017/18,Minnesota,G,"Dubnyk, Devan",Lower body,$4.333m,$317k,6
2017/18,Montreal,F,"Danault, Phillip",Concussion,$0.913m,$167k,15
2017/18,Montreal,F,"Danault, Phillip",Neck,$0.913m,$11k,1
2017/18,Montreal,F,"Danault, Phillip",Neck,$0.913m,$156k,14
2017/18,Montreal,F,"Drouin, Jonathan",Flu,$5.500m,$67k,1
2017/18,Montreal,F,"Drouin, Jonathan",Lower body,$5.500m,$201k,3
2017/18,Montreal,F,"Drouin, Jonathan",Upper body,$5.500m,$67k,1
2017/18,Montreal,F,"Froese, Byron",Illness,$0.650m,$16k,2
2017/18,Montreal,F,"Hemsky, Ales",Concussion,$1.000m,$902k,74
2017/18,Montreal,F,"Hudon, Charles",Undisclosed,$0.650m,$8k,1
2017/18,Montreal,F,"Hudon, Charles",Undisclosed,$0.650m,$16k,2
2017/18,Montreal,F,"Hudon, Charles",Upper body,$0.650m,$8k,1
2017/18,Montreal,F,"Hudon, Charles",Upper body,$0.650m,$32k,4
2017/18,Montreal,F,"Lehkonen, Artturi",Lower body,$0.925m,$180k,16
2017/18,Montreal,F,"Mitchell, Torrey",Illness,$1.200m,$44k,3
2017/18,Montreal,F,"Pacioretty, Max",Knee,$4.500m,$988k,18
2017/18,Montreal,F,"Scherbak, Nikita",Concussion,$1.063m,$26k,2
2017/18,Montreal,F,"Scherbak, Nikita",Knee,$1.063m,$272k,21
2017/18,Montreal,F,"Shaw, Andrew",Head,$3.900m,$571k,12
2017/18,Montreal,F,"Shaw, Andrew",Lower body,$3.900m,$904k,19
2017/18,Montreal,D,"Mete, VIctor",Finger,$0.870m,$191k,18
2017/18,Montreal,D,"Reilly, Mike",Undisclosed,$0.725m,$9k,1
2017/18,Montreal,D,"Schlemko, David",Flu,$2.100m,$51k,2
2017/18,Montreal,D,"Schlemko, David",Hand,$2.100m,$640k,25
2017/18,Montreal,D,"Schlemko, David",Undisclosed,$2.100m,$26k,1
2017/18,Montreal,D,"Schlemko, David",Upper body,$2.100m,$307k,12
2017/18,Montreal,D,"Valiev, Rinat",Lower body,$0.894m,$131k,12
2017/18,Montreal,D,"Weber, Shea",Foot,$7.857m,"$4,695k",49
2017/18,Montreal,D,"Weber, Shea",Lower body,$7.857m,$96k,1
2017/18,Montreal,D,"Weber, Shea",Lower body,$7.857m,$575k,6
2017/18,Montreal,G,"Montoya, Al",Concussion,$1.063m,$311k,24
2017/18,Montreal,G,"Niemi, Antti",Lower body,$0.700m,$9k,1
2017/18,Montreal,G,"Price, Carey",Concussion,$6.500m,"$1,030k",13
2017/18,Montreal,G,"Price, Carey",Lower body,$6.500m,$793k,10
2017/18,Nashville,F,"Arvidsson, Viktor",Lower body,$4.250m,$52k,1
2017/18,Nashville,F,"Arvidsson, Viktor",Lower body,$4.250m,$104k,2
2017/18,Nashville,F,"Bonino, Nick",Lower body,$4.100m,$550k,11
2017/18,Nashville,F,"Fiala, Kevin",Upper body,$1.363m,$17k,1
2017/18,Nashville,F,"Forsberg, Filip",Undisclosed,$6.000m,$73k,1
2017/18,Nashville,F,"Forsberg, Filip",Undisclosed,$6.000m,$805k,11
2017/18,Nashville,F,"Hartnell, Scott",Lower body,$1.000m,$159k,13
2017/18,Nashville,F,"Jarnkrok, Calle",Upper body,$2.000m,$317k,13
2017/18,Nashville,F,"Johansen, Ryan",Upper body,$8.000m,$293k,3
2017/18,Nashville,F,"Sissons, Colton",Lower body,$0.625m,$8k,1
2017/18,Nashville,F,"Smith, Craig",Lower body,$4.250m,$52k,1
2017/18,Nashville,F,"Turris, Kyle",Illness,$3.500m,$43k,1
2017/18,Nashville,F,"Turris, Kyle",Undisclosed,$3.500m,$43k,1
2017/18,Nashville,F,"Watson, Austin",Upper body,$1.100m,$40k,3
2017/18,Nashville,D,"Ekholm, Mattias",Illness,$3.750m,$46k,1
2017/18,Nashville,D,"Ellis, Ryan",Knee,$2.500m,"$1,159k",38
2017/18,Nashville,D,"Emelin, Alexei",Upper body,$3.000m,$73k,2
2017/18,Nashville,D,"Josi, Roman",Lower body,$4.000m,$146k,3
2017/18,Nashville,D,"Josi, Roman",Upper body,$4.000m,$195k,4
2017/18,Nashville,D,"Weber, Yannick",Lower body,$0.650m,$79k,10
2017/18,Nashville,D,"Weber, Yannick",Undisclosed,$0.650m,$63k,8
2017/18,Nashville,D,"Weber, Yannick",Upper body,$0.650m,$24k,3
2017/18,New Jersey,F,"Boyle, Brian",Illness,$2.750m,$335k,10
2017/18,New Jersey,F,"Boyle, Brian",Shoulder,$2.750m,$101k,3
2017/18,New Jersey,F,"Bratt, Jesper",Foot,$0.825m,$10k,1
2017/18,New Jersey,F,"Gibbons, Brian",Thumb,$0.650m,$174k,22
2017/18,New Jersey,F,"Hall, Taylor",Hand,$6.000m,$220k,3
2017/18,New Jersey,F,"Hall, Taylor",Knee,$6.000m,$146k,2
2017/18,New Jersey,F,"Johansson, Marcus",Ankle,$4.583m,$224k,4
2017/18,New Jersey,F,"Johansson, Marcus",Concussion,$4.583m,$727k,13
2017/18,New Jersey,F,"Johansson, Marcus",Concussion,$4.583m,"$1,956k",35
2017/18,New Jersey,F,"Johansson, Marcus",Lower body,$4.583m,$56k,1
2017/18,New Jersey,F,"Maroon, Patrick",Lower body,$1.500m,$18k,1
2017/18,New Jersey,F,"Palmieri, Kyle",Foot,$4.650m,$340k,6
2017/18,New Jersey,F,"Palmieri, Kyle",Foot,$4.650m,$680k,12
2017/18,New Jersey,F,"Palmieri, Kyle",Lower body,$4.650m,$57k,1
2017/18,New Jersey,F,"Quenneville, John",Knee,$0.894m,$87k,8
2017/18,New Jersey,F,"Stafford, Drew",Lower body,$0.800m,$10k,1
2017/18,New Jersey,F,"Stafford, Drew",Lower body,$0.800m,$29k,3
2017/18,New Jersey,F,"Wood, Miles",Upper body,$0.925m,$34k,3
2017/18,New Jersey,F,"Zacha, Pavel",Upper body,$1.744m,$128k,6
2017/18,New Jersey,F,"Zajac, Travis",Pectoral,$5.750m,"$1,192k",17
2017/18,New Jersey,F,"Zajac, Travis",Undisclosed,$5.750m,$70k,1
2017/18,New Jersey,F,"Clowe, Ryane",Concussion,$4.850m,"$4,850k",82
2017/18,New Jersey,D,"Mueller, Mirco",Collarbone,$0.850m,$321k,31
2017/18,New Jersey,D,"Santini, Steven",Upper body,$0.925m,$11k,1
2017/18,New Jersey,G,"Kinkaid, Keith",Groin,$1.250m,$46k,3
2017/18,New Jersey,G,"Schneider, Cory",Groin,$6.000m,"$1,171k",16
2017/18,New Jersey,G,"Schneider, Cory",Illness,$6.000m,$73k,1
2017/18,New Jersey,G,"Schneider, Cory",Lower body,$6.000m,$146k,2
2017/18,NY Islanders,F,"Bailey, Josh",Lower body,$3.300m,$161k,4
2017/18,NY Islanders,F,"Bailey, Josh",Upper body,$3.300m,$80k,2
2017/18,NY Islanders,F,"Beauvillier, Anthony",Leg,$1.107m,$13k,1
2017/18,NY Islanders,F,"Cizikas, Casey",Hand,$3.350m,$245k,6
2017/18,NY Islanders,F,"Cizikas, Casey",Lower body,$3.350m,$163k,4
2017/18,NY Islanders,F,"Cizikas, Casey",Upper body,$3.350m,$286k,7
2017/18,NY Islanders,F,"Clutterbuck, Cal",Illness,$3.500m,$85k,2
2017/18,NY Islanders,F,"Clutterbuck, Cal",Lower body,$3.500m,$128k,3
2017/18,NY Islanders,F,"Clutterbuck, Cal",Undisclosed,$3.500m,$43k,1
2017/18,NY Islanders,F,"Eberle, Jordan",Undisclosed,$6.000m,$73k,1
2017/18,NY Islanders,F,"Fritz, Tanner",Illness,$0.650m,$8k,1
2017/18,NY Islanders,F,"Fritz, Tanner",Lower body,$0.650m,$40k,5
2017/18,NY Islanders,F,"Kulemin, Nikolay",Upper body,$4.188m,"$3,421k",67
2017/18,NY Islanders,F,"Ladd, Andrew",Upper body,$5.500m,$604k,9
2017/18,NY Islanders,F,"Prince, Shane",Ankle,$0.850m,$301k,29
2017/18,NY Islanders,F,"Prince, Shane",Upper body,$0.850m,$342k,33
2017/18,NY Islanders,F,"Quine, Alan",Lower body,$0.613m,$149k,20
2017/18,NY Islanders,F,"Quine, Alan",Undisclosed,$0.613m,$7k,1
2017/18,NY Islanders,F,"Quine, Alan",Upper body,$0.613m,$112k,15
2017/18,NY Islanders,D,"Boychuk, Johnny",Lower body,$6.000m,"$1,317k",18
2017/18,NY Islanders,D,"Boychuk, Johnny",Undisclosed,$6.000m,$73k,1
2017/18,NY Islanders,D,"Boychuk, Johnny",Undisclosed,$6.000m,$220k,3
2017/18,NY Islanders,D,"Davidson, Brandon",Undisclosed,$1.425m,$52k,3
2017/18,NY Islanders,D,"de Haan, Calvin",Upper body,$3.300m,"$1,972k",49
2017/18,NY Islanders,D,"Hickey, Thomas",Upper body,$2.200m,$107k,4
2017/18,NY Islanders,D,"Leddy, Nick",Undisclosed,$5.500m,$67k,1
2017/18,NY Islanders,D,"Mayfield, Scott",Lower body,$0.625m,$168k,22
2017/18,NY Islanders,D,"Mayfield, Scott",Soreness,$0.625m,$8k,1
2017/18,NY Islanders,D,"Pelech, Adam",Undisclosed,$1.600m,$78k,4
2017/18,NY Islanders,G,"Greiss, Thomas",Lower body,$3.333m,$691k,17
2017/18,NY Islanders,G,"Halak, Jaroslav",Illness,$4.500m,$110k,2
2017/18,NY Rangers,F,"Buchnevich, Pavel",Concussion,$0.925m,$79k,7
2017/18,NY Rangers,F,"Desharnais, David",Kidney stones,$1.000m,$12k,1
2017/18,NY Rangers,F,"Desharnais, David",Wrist,$1.000m,$12k,1
2017/18,NY Rangers,F,"Fast, Boo",Groin,$1.850m,$68k,3
2017/18,NY Rangers,F,"Fast, Boo",Leg,$1.850m,$68k,3
2017/18,NY Rangers,F,"Fast, Jesper",Hip,$1.850m,$113k,5
2017/18,NY Rangers,F,"Grabner, Michael",Flu,$1.650m,$20k,1
2017/18,NY Rangers,F,"Hayes, Kevin",Lower body,$2.600m,$190k,6
2017/18,NY Rangers,F,"Kreider, Chris",Blood clots,$4.625m,"$1,354k",24
2017/18,NY Rangers,F,"McLeod, Cody",Abdominal,$0.800m,$29k,3
2017/18,NY Rangers,F,"Nieves, Boo",Flu,$0.925m,$34k,3
2017/18,NY Rangers,F,"Nieves, Boo",Hip,$0.925m,$11k,1
2017/18,NY Rangers,F,"Vesey, Jimmy",Concussion,$3.775m,$138k,3
2017/18,NY Rangers,F,"Zibanejad, Mika",Concussion,$5.350m,$587k,9
2017/18,NY Rangers,F,"Zibanejad, Mika",Illness,$5.350m,$65k,1
2017/18,NY Rangers,F,"Zuccarello, Mats",Illness,$4.500m,$55k,1
2017/18,NY Rangers,F,"Zuccarello, Mats",Undisclosed,$4.500m,$55k,1
2017/18,NY Rangers,D,"DeAngelo, Tony",Ankle,$1.263m,$185k,12
2017/18,NY Rangers,D,"Kampfer, Steven",Hand,$0.650m,$206k,26
2017/18,NY Rangers,D,"McDonagh, Ryan",Abdominal,$4.700m,$229k,4
2017/18,NY Rangers,D,"McDonagh, Ryan",Undisclosed,$4.700m,$57k,1
2017/18,NY Rangers,D,"McDonagh, Ryan",Upper body,$4.700m,$516k,9
2017/18,NY Rangers,D,"Shattenkirk, Kevin",Knee,$6.650m,"$2,920k",36
2017/18,NY Rangers,D,"Staal, Marc",Hip,$5.700m,$139k,2
2017/18,NY Rangers,D,"Staal, Marc",Neck,$5.700m,$556k,8
2017/18,NY Rangers,G,"Georgiev, Alexandar",Flu,$0.925m,$11k,1
2017/18,NY Rangers,G,"Lundqvist, Henrik",Back,$8.500m,$311k,3
2017/18,NY Rangers,G,"Lundqvist, Henrik",Flu,$8.500m,$104k,1
2017/18,NY Rangers,G,"Pavelec, Ondrej",Knee,$1.300m,$285k,18
2017/18,Ottawa,F,"Brassard, Derick",Undisclosed,$5.000m,$122k,2
2017/18,Ottawa,F,"Chlapik, Filip",Upper body,$0.894m,$33k,3
2017/18,Ottawa,F,"Dumont, Gabriel",Ankle,$0.650m,$48k,6
2017/18,Ottawa,F,"Dumont, Gabriel",Ankle,$0.650m,$71k,9
2017/18,Ottawa,F,"Dzingel, Ryan",Head,$1.800m,$22k,1
2017/18,Ottawa,F,"Gaborik, Marian",Back,$4.875m,$535k,9
2017/18,Ottawa,F,"Gaborik, Marian",Undisclosed,$4.875m,$119k,2
2017/18,Ottawa,F,"MacArthur, Clarke",Undisclosed,$4.650m,"$4,650k",82
2017/18,Ottawa,F,"Pageau, Jean-Gabriel",Upper body,$3.100m,$151k,4
2017/18,Ottawa,F,"Pyatt, Tom",Illness,$1.100m,$13k,1
2017/18,Ottawa,F,"Ryan, Bobby",Finger,$7.250m,$88k,1
2017/18,Ottawa,F,"Ryan, Bobby",Finger,$7.250m,$707k,8
2017/18,Ottawa,F,"Ryan, Bobby",Hand,$7.250m,$88k,1
2017/18,Ottawa,F,"Ryan, Bobby",Hand,$7.250m,$884k,10
2017/18,Ottawa,F,"Smith, Zack",Shoulder,$3.250m,$198k,5
2017/18,Ottawa,F,"Smith, Zack",Thumb,$3.250m,$238k,6
2017/18,Ottawa,F,"Smith, Zack",Upper body,$3.250m,$119k,3
2017/18,Ottawa,F,"Stone, Mark",Knee,$3.500m,$384k,9
2017/18,Ottawa,F,"Stone, Mark",Leg,$3.500m,$640k,15
2017/18,Ottawa,F,"Thompson, Nate",Lower body,$1.650m,$60k,3
2017/18,Ottawa,F,"Thompson, Nate",Lower body,$1.650m,$80k,4
2017/18,Ottawa,F,"Thompson, Nate",Lower body,$1.650m,$101k,5
2017/18,Ottawa,F,"Turris, Kyle",Illness,$3.500m,$128k,3
2017/18,Ottawa,D,"Borowiecki, Mark",Concussion,$1.100m,$282k,21
2017/18,Ottawa,D,"Borowiecki, Mark",Illness,$1.100m,$67k,5
2017/18,Ottawa,D,"Borowiecki, Mark",Upper body,$1.100m,$27k,2
2017/18,Ottawa,D,"Harpur, Ben",Shoulder,$0.773m,$9k,1
2017/18,Ottawa,D,"Harpur, Ben",Shoulder,$0.773m,$57k,6
2017/18,Ottawa,D,"Karlsson, Erik",Foot,$6.500m,$396k,5
2017/18,Ottawa,D,"Oduya, Johnny",Lower body,$2.250m,$82k,3
2017/18,Ottawa,D,"Oduya, Johnny",Lower body,$2.250m,$110k,4
2017/18,Ottawa,D,"Oduya, Johnny",Undisclosed,$2.250m,$55k,2
2017/18,Ottawa,D,"Wideman, Chris",Hamstring,$0.800m,$634k,65
2017/18,Ottawa,D,"Wideman, Chris",Neck,$0.800m,$10k,1
2017/18,Ottawa,G,"Anderson, Craig",Illness,$4.200m,$51k,1
2017/18,Ottawa,G,"Condon, Mike",Concussion,$2.400m,$88k,3
2017/18,Philadelphia,F,"Filppula, Valtteri",Arm,$5.000m,$61k,1
2017/18,Philadelphia,F,"Konecny, Travis",Foot,$1.107m,$13k,1
2017/18,Philadelphia,F,"Lehtera, Jori",Illness,$4.700m,$57k,1
2017/18,Philadelphia,F,"Leier, Taylor",Upper body,$0.807m,$20k,4
2017/18,Philadelphia,F,"Patrick, Nolan",Upper body,$3.575m,$392k,9
2017/18,Philadelphia,F,"Raffl, Michael",Upper body,$2.350m,$172k,6
2017/18,Philadelphia,F,"Simmonds, Wayne",Upper body,$3.975m,$339k,7
2017/18,Philadelphia,F,"Weal, Jordan",Upper body,$1.750m,$21k,1
2017/18,Philadelphia,F,"Weal, Jordan",Upper body,$1.750m,$43k,2
2017/18,Philadelphia,D,"Gostisbehere, Shayne",Illness,$4.500m,$55k,1
2017/18,Philadelphia,D,"Gostisbehere, Shayne",Upper body,$4.500m,$165k,3
2017/18,Philadelphia,D,"Gudas, Radko",Upper body,$3.350m,$82k,2
2017/18,Philadelphia,D,"Hagg, Robert",Lower body,$0.894m,$44k,4
2017/18,Philadelphia,D,"MacDonald, Andrew",Lower body,$5.000m,$915k,15
2017/18,Philadelphia,D,"MacDonald, Andrew",Upper body,$5.000m,$61k,1
2017/18,Philadelphia,D,"Manning, Brandon",Undisclosed,$0.975m,$119k,10
2017/18,Philadelphia,D,"Oduya, Johnny",Lower body,$2.250m,$357k,13
2017/18,Philadelphia,G,"Elliott, Brian",Lower body,$2.750m,$134k,4
2017/18,Philadelphia,G,"Elliott, Brian",Lower body,$2.750m,$838k,25
2017/18,Philadelphia,G,"Neuvirth, Michal",Lower body,$2.500m,$122k,4
2017/18,Philadelphia,G,"Neuvirth, Michal",Lower body,$2.500m,$549k,18
2017/18,Philadelphia,G,"Neuvirth, Michal",Undisclosed,$2.500m,$274k,9
2017/18,Pittsburgh,F,"Aston-Reese, Zach",Upper body,$0.925m,$147k,13
2017/18,Pittsburgh,F,"Brassard, Derick",Groin,$3.000m,$183k,5
2017/18,Pittsburgh,F,"Hornqvist, Patric",Hand,$4.250m,$155k,3
2017/18,Pittsburgh,F,"Hornqvist, Patric",Lower body,$4.250m,$415k,8
2017/18,Pittsburgh,F,"Hornqvist, Patric",Upper body,$4.250m,$52k,1
2017/18,Pittsburgh,F,"Kuhnhackl, Tom",Lower body,$0.625m,$61k,8
2017/18,Pittsburgh,F,"Kuhnhackl, Tom",Upper body,$0.625m,$30k,4
2017/18,Pittsburgh,F,"Malkin, Evgeni",Upper body,$9.500m,$463k,4
2017/18,Pittsburgh,F,"Rowney, Carter",Hand,$0.613m,$97k,13
2017/18,Pittsburgh,F,"Rowney, Carter",Upper body,$0.613m,$75k,10
2017/18,Pittsburgh,F,"Rowney, Carter",Upper body,$0.613m,$82k,11
2017/18,Pittsburgh,F,"Rust, Bryan",Concussion,$0.640m,$16k,2
2017/18,Pittsburgh,F,"Rust, Bryan",Upper body,$0.640m,$86k,11
2017/18,Pittsburgh,F,"Sheary, Conor",Lower body,$3.000m,$110k,3
2017/18,Pittsburgh,F,"Simon, Dominik",Illness,$0.925m,$11k,1
2017/18,Pittsburgh,F,"Simon, Dominik",Lower body,$0.925m,$68k,6
2017/18,Pittsburgh,D,"Cole, Ian",Mouth,$2.100m,$77k,3
2017/18,Pittsburgh,D,"Dumoulin, Brian",Concussion,$4.100m,$100k,2
2017/18,Pittsburgh,D,"Hunwick, Matt",Concussion,$2.250m,$412k,15
2017/18,Pittsburgh,D,"Hunwick, Matt",Undisclosed,$2.250m,$27k,1
2017/18,Pittsburgh,D,"Hunwick, Matt",Upper body,$2.250m,$55k,2
2017/18,Pittsburgh,D,"Letang, Kris",Lower body,$7.250m,$265k,3
2017/18,Pittsburgh,D,"Ruhwedel, Chad",Upper body,$0.650m,$95k,12
2017/18,Pittsburgh,D,"Schultz, Justin",Concussion,$5.500m,$402k,6
2017/18,Pittsburgh,D,"Schultz, Justin",Illness,$5.500m,$134k,2
2017/18,Pittsburgh,D,"Schultz, Justin",Lower body,$5.500m,$738k,11
2017/18,Pittsburgh,G,"Murray, Matt",Concussion,$3.750m,$412k,9
2017/18,Pittsburgh,G,"Murray, Matt",Lower body,$3.750m,$274k,6
2017/18,Pittsburgh,G,"Murray, Matt",Upper body,$3.750m,$46k,1
2017/18,San Jose,F,"Boedker, Mikkel",Undisclosed,$4.000m,$341k,7
2017/18,San Jose,F,"Couture, Logan",Concussion,$6.000m,$293k,4
2017/18,San Jose,F,"Donskoi, Joonas",Flu,$1.900m,$46k,2
2017/18,San Jose,F,"Donskoi, Joonas",Lower body,$1.900m,$139k,6
2017/18,San Jose,F,"Donskoi, Joonas",Upper body,$1.900m,$185k,8
2017/18,San Jose,F,"Fehr, Eric",Lower body,$2.000m,$24k,1
2017/18,San Jose,F,"Fehr, Eric",Lower body,$2.000m,$171k,7
2017/18,San Jose,F,"Goodrow, Barclay",Lower body,$0.650m,$87k,11
2017/18,San Jose,F,"Goodrow, Barclay",Upper body,$0.650m,$32k,4
2017/18,San Jose,F,"Goodrow, Barclay",Upper body,$0.650m,$55k,7
2017/18,San Jose,F,"Hertl, Tomas",Shoulder,$3.000m,$110k,3
2017/18,San Jose,F,"Kane, Evander",Arm,$5.250m,$128k,2
2017/18,San Jose,F,"Karlsson, Melker",Lower body,$2.000m,$73k,3
2017/18,San Jose,F,"Karlsson, Melker",Undisclosed,$2.000m,$24k,1
2017/18,San Jose,F,"Karlsson, Melker",Upper body,$2.000m,$98k,4
2017/18,San Jose,F,"Thornton, Joe",Knee,$8.000m,"$3,415k",35
2017/18,San Jose,F,"Ward, Joel",Shoulder,$3.275m,$719k,18
2017/18,San Jose,D,"Braun, Justin",Illness,$3.800m,$46k,1
2017/18,San Jose,D,"DeMelo, Dylan",Flu,$0.650m,$24k,3
2017/18,San Jose,D,"Heed, Tim",Upper body,$0.650m,$40k,5
2017/18,San Jose,D,"Martin, Paul",Ankle,$4.850m,$414k,7
2017/18,San Jose,D,"Martin, Paul",Ankle,$4.850m,"$1,420k",24
2017/18,San Jose,D,"Ryan, Joakim",Upper body,$0.650m,$87k,11
2017/18,San Jose,D,"Vlasic, Marc-Edouard",Head,$4.250m,$52k,1
2017/18,San Jose,G,"Jones, Martin",Lower body,$3.000m,$37k,1
2017/18,San Jose,G,"Jones, Martin",Lower body,$3.000m,$146k,4
2017/18,St. Louis,F,"Berglund, Patrik",Shoulder,$3.850m,"$1,127k",24
2017/18,St. Louis,F,"Blais, Sammy",Concussion,$0.726m,$9k,1
2017/18,St. Louis,F,"Blais, Sammy",Lower body,$0.726m,$80k,9
2017/18,St. Louis,F,"Brodziak, Kyle",Undisclosed,$0.950m,$12k,1
2017/18,St. Louis,F,"Fabbri, Robby",Knee,$1.107m,"$1,107k",82
2017/18,St. Louis,F,"Paajarvi, Magnus",Foot,$0.800m,$29k,3
2017/18,St. Louis,F,"Sanford, Zach",Shoulder,$0.925m,$666k,59
2017/18,St. Louis,F,"Schwartz, Jaden",Ankle,$5.350m,"$1,305k",20
2017/18,St. Louis,F,"Sobotka, Vladimir",Illness,$3.500m,$43k,1
2017/18,St. Louis,F,"Soshnikov, Nikita",Illness,$0.925m,$11k,1
2017/18,St. Louis,F,"Soshnikov, Nikita",Lower body,$0.925m,$34k,3
2017/18,St. Louis,F,"Soshnikov, Nikita",Upper body,$0.925m,$79k,7
2017/18,St. Louis,F,"Steen, Alex",Hand,$5.750m,$421k,6
2017/18,St. Louis,F,"Tarasenko, Vladimir",Upper body,$7.500m,$183k,2
2017/18,St. Louis,F,"Thompson, Tage",Undisclosed,$1.138m,$28k,2
2017/18,St. Louis,F,"Upshall, Scottie",Kidney,$0.800m,$39k,4
2017/18,St. Louis,F,"Upshall, Scottie",Knee,$0.800m,$88k,9
2017/18,St. Louis,D,"Bortuzzo, Robert",Knee,$1.150m,$70k,5
2017/18,St. Louis,D,"Bouwmeester, Jay",Ankle,$5.400m,"$1,383k",21
2017/18,St. Louis,D,"Bouwmeester, Jay",Hip,$5.400m,"$1,054k",16
2017/18,St. Louis,D,"Bouwmeester, Jay",Undisclosed,$5.400m,$593k,9
2017/18,St. Louis,D,"Dunn, Vince",Illness,$0.888m,$43k,4
2017/18,St. Louis,D,"Edmundson, Joel",Arm,$1.050m,$166k,13
2017/18,St. Louis,D,"Gunnarsson, Carl",Knee,$2.900m,$283k,8
